index	PHEO	TN	TP	CHLA	DOP	DON	NH4F	NO2F	NO3F	PC	PO4F	DO	PH	SALINITY	WTEMP	TotalDepth	null_count	SampleDate	LinearTime	DayLength	FallPeak	SpringPeak	PctTotalDepth	cruise_id	DATE_TIME	Latitude	Longitude	Discharge_Rappahannock	Discharge_Potomac	Discharge_Susquehanna	measurement_CHLA	interpolated_CHLA	measurement_PAR	WIND_RATIO_BWI	WIND_RATIO_ANDREWS	SKY_COVER_BWI	VISIBILITY_BWI	SKY_COVER_ANDREWS	VISIBILITY_ANDREWS	PRECIP24HR_BWI
3765												7.15	8.09	21.82	27.923	10.0	11.0	2016-08-31	0.6930612633181127	0.3501737892252632	0.9366847481087865	-0.9366847481087865	0.2	10	2016-08-31	37.23653	-76.20799	174.86458333333334	1545.8333333333333	5896.875		19.15792519058179	48.843055725097656	0.16227180527383367	0.23976023976023975	Scattered	10.0	Clear	9.930769230769231	0.0
3766	1.368	0.3108	0.027	3.4413300000000002	0.0092	0.2063	0.0037	0.0008	-0.00035	0.60951	0.0068	7.22	8.1	21.68	28.012	10.0	0.0	2016-08-31	0.6930612633181127	0.3501737892252632	0.9366847481087865	-0.9366847481087865	0.1	10	2016-08-31	37.23653	-76.20799	174.86458333333334	1545.8333333333333	5896.875		19.15792519058179	48.843055725097656	0.16227180527383367	0.23976023976023975	Scattered	10.0	Clear	9.930769230769231	0.0
3767	1.368	0.3758	0.0313	4.74667	0.0119	0.2523	0.0037	0.0008	-0.00035	0.65205	0.0068	6.94	8.07	22.15	27.797	10.0	0.0	2016-08-31	0.6930612633181127	0.3501737892252632	0.9366847481087865	-0.9366847481087865	0.4	10	2016-08-31	37.23653	-76.20799	174.86458333333334	1545.8333333333333	5896.875		19.15792519058179	48.843055725097656	0.16227180527383367	0.23976023976023975	Scattered	10.0	Clear	9.930769230769231	0.0
3768	3.916	0.905	0.0632	6.052	0.0114	0.383	0.048	0.076	0.283	0.952	0.0306	5.9	7.4	1.44	27.9	7.0	0.0	2016-08-31	0.6930612633181127	0.3501737892252632	0.9366847481087865	-0.9366847481087865	0.07142857142857142	10	2016-08-31	39.44149	-76.02599000000001	174.86458333333334	1545.8333333333333	5896.875		19.15792519058179	48.843055725097656	0.16227180527383367	0.23976023976023975	Scattered	10.0	Clear	9.930769230769231	0.0
3769												5.9	7.4	1.49	28.0	7.0	11.0	2016-08-31	0.6930612633181127	0.3501737892252632	0.9366847481087865	-0.9366847481087865	0.14285714285714285	10	2016-08-31	39.44149	-76.02599000000001	174.86458333333334	1545.8333333333333	5896.875		19.15792519058179	48.843055725097656	0.16227180527383367	0.23976023976023975	Scattered	10.0	Clear	9.930769230769231	0.0
3770												6.0	7.4	1.67	27.9	7.0	11.0	2016-08-31	0.6930612633181127	0.3501737892252632	0.9366847481087865	-0.9366847481087865	0.2857142857142857	10	2016-08-31	39.44149	-76.02599000000001	174.86458333333334	1545.8333333333333	5896.875		19.15792519058179	48.843055725097656	0.16227180527383367	0.23976023976023975	Scattered	10.0	Clear	9.930769230769231	0.0
3771												6.1	7.4	1.73	27.9	7.0	11.0	2016-08-31	0.6930612633181127	0.3501737892252632	0.9366847481087865	-0.9366847481087865	0.42857142857142855	10	2016-08-31	39.44149	-76.02599000000001	174.86458333333334	1545.8333333333333	5896.875		19.15792519058179	48.843055725097656	0.16227180527383367	0.23976023976023975	Scattered	10.0	Clear	9.930769230769231	0.0
3772												6.1	7.4	1.77	27.9	7.0	11.0	2016-08-31	0.6930612633181127	0.3501737892252632	0.9366847481087865	-0.9366847481087865	0.5714285714285714	10	2016-08-31	39.44149	-76.02599000000001	174.86458333333334	1545.8333333333333	5896.875		19.15792519058179	48.843055725097656	0.16227180527383367	0.23976023976023975	Scattered	10.0	Clear	9.930769230769231	0.0
3773												6.1	7.4	1.95	28.0	7.0	11.0	2016-08-31	0.6930612633181127	0.3501737892252632	0.9366847481087865	-0.9366847481087865	0.7142857142857143	10	2016-08-31	39.44149	-76.02599000000001	174.86458333333334	1545.8333333333333	5896.875		19.15792519058179	48.843055725097656	0.16227180527383367	0.23976023976023975	Scattered	10.0	Clear	9.930769230769231	0.0
3774	3.225	0.874	0.0651	4.699	0.009	0.377	0.042	0.1057	0.2053	1.2	0.0279	6.0	7.5	2.01	28.0	7.0	0.0	2016-08-31	0.6930612633181127	0.3501737892252632	0.9366847481087865	-0.9366847481087865	0.8571428571428571	10	2016-08-31	39.44149	-76.02599000000001	174.86458333333334	1545.8333333333333	5896.875		19.15792519058179	48.843055725097656	0.16227180527383367	0.23976023976023975	Scattered	10.0	Clear	9.930769230769231	0.0
3775												6.85	8.08	29.67	25.074	16.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.6875	11	2016-09-19	36.9957	-76.02048	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3776												6.8	8.07	29.76	25.066	16.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.8125	11	2016-09-19	36.9957	-76.02048	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3777												6.83	8.07	29.69	25.074	16.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.75	11	2016-09-19	36.9957	-76.02048	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3778	1.7835599999999998	0.2174	0.0296	4.272	0.0063	0.1186	0.0037	0.0008	-0.00035	0.60934	0.0094	6.77	8.06	29.91	25.051	16.0	0.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.9375	11	2016-09-19	36.9957	-76.02048	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3779	1.368	0.2282	0.0314	4.4856	0.0052	0.1227	0.0037	0.0008	-0.00035	0.65627	0.0098	6.87	8.08	29.62	25.079	16.0	0.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.625	11	2016-09-19	36.9957	-76.02048	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3780												6.79	8.07	29.8	25.06	16.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.875	11	2016-09-19	36.9957	-76.02048	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3781												6.88	8.08	29.59	25.083	16.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.5625	11	2016-09-19	36.9957	-76.02048	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3782												6.91	8.09	29.5	25.096	16.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.5	11	2016-09-19	36.9957	-76.02048	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3783												6.95	8.09	29.35	25.111	16.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.4375	11	2016-09-19	36.9957	-76.02048	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3784												6.99	8.1	29.26	25.121	16.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.375	11	2016-09-19	36.9957	-76.02048	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3785	1.368	0.2124	0.0285	3.8448	0.006	0.1297	0.0037	0.0008	-0.00035	0.5719	0.01	7.04	8.11	28.95	25.129	16.0	0.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.3125	11	2016-09-19	36.9957	-76.02048	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3786	1.368	0.232	0.0273	3.9516	0.0056	0.12585	0.0037	0.0008	0.0066	0.78703	0.011	7.22	8.13	28.65	25.251	16.0	0.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.0625	11	2016-09-19	36.9957	-76.02048	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3787												7.18	8.12	28.74	25.2	16.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.25	11	2016-09-19	36.9957	-76.02048	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3788												7.26	8.13	28.69	25.248	16.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.1875	11	2016-09-19	36.9957	-76.02048	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3789												7.24	8.13	28.7	25.234	16.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.125	11	2016-09-19	36.9957	-76.02048	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3790												5.5	7.8	20.57	25.1	26.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.5384615384615384	11	2016-09-19	37.910109999999996	-76.17137	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3791												4.8	7.8	21.27	25.2	26.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.5769230769230769	11	2016-09-19	37.910109999999996	-76.17137	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3792												3.7	7.7	21.97	25.2	26.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.6153846153846154	11	2016-09-19	37.910109999999996	-76.17137	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3793												3.2	7.6	22.88	25.2	26.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.6538461538461539	11	2016-09-19	37.910109999999996	-76.17137	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3794												2.2	7.6	24.8	25.1	26.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.8846153846153846	11	2016-09-19	37.910109999999996	-76.17137	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3795	0.876	0.5779	0.0492	1.816	0.0185	0.3923	0.045	0.0494	0.0333	0.34	0.0232	2.3	7.6	24.44	25.2	26.0	0.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.7307692307692307	11	2016-09-19	37.910109999999996	-76.17137	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3796												2.2	7.6	24.59	25.2	26.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.8076923076923077	11	2016-09-19	37.910109999999996	-76.17137	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3797												5.9	7.9	20.36	25.1	26.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.5	11	2016-09-19	37.910109999999996	-76.17137	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3798	1.25	0.539	0.0566	1.816	0.0197	0.3547	0.046	0.0493	0.01	0.506	0.0251	2.2	7.6	24.87	25.1	26.0	0.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.9615384615384616	11	2016-09-19	37.910109999999996	-76.17137	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3799												2.9	7.6	24.37	25.2	26.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.6923076923076923	11	2016-09-19	37.910109999999996	-76.17137	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3800												6.1	7.9	20.22	25.1	26.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.46153846153846156	11	2016-09-19	37.910109999999996	-76.17137	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3801												6.4	8.0	19.94	25.1	26.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.38461538461538464	11	2016-09-19	37.910109999999996	-76.17137	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3802												6.7	8.0	19.31	25.2	26.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.34615384615384615	11	2016-09-19	37.910109999999996	-76.17137	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3803	0.74	0.479	0.0308	6.088	0.0136	0.3207	0.025	0.0013	0.003	0.655	0.0057	7.0	8.0	19.17	25.2	26.0	0.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.3076923076923077	11	2016-09-19	37.910109999999996	-76.17137	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3804												7.1	8.0	19.04	25.2	26.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.2692307692307692	11	2016-09-19	37.910109999999996	-76.17137	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3805												7.3	8.0	19.04	25.2	26.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.23076923076923078	11	2016-09-19	37.910109999999996	-76.17137	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3806												7.3	8.0	18.97	25.2	26.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.19230769230769232	11	2016-09-19	37.910109999999996	-76.17137	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3807												7.3	8.0	18.97	25.2	26.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.15384615384615385	11	2016-09-19	37.910109999999996	-76.17137	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3808												7.3	8.0	18.97	25.3	26.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.11538461538461539	11	2016-09-19	37.910109999999996	-76.17137	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3809												7.4	8.0	18.97	25.3	26.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.07692307692307693	11	2016-09-19	37.910109999999996	-76.17137	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3810												7.4	8.1	18.97	25.3	26.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.038461538461538464	11	2016-09-19	37.910109999999996	-76.17137	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3811	0.74	0.475	0.0267	5.233	0.0118	0.3429	0.005	0.0007	0.00155	0.709	0.0038	7.4	8.1	18.97	25.3	26.0	0.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.019230769230769232	11	2016-09-19	37.910109999999996	-76.17137	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3812												6.2	7.9	20.08	25.1	26.0	11.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.4230769230769231	11	2016-09-19	37.910109999999996	-76.17137	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3813	1.368	0.2458	0.0381	3.4176	0.0048	0.1446	0.0037	0.0008	-0.00035	0.65615	0.0138	6.95	8.12	28.3	25.174	13.0	0.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.6923076923076923	11	2016-09-19	37.11681	-76.12521	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
3814	2.2428	0.2369	0.0456	3.738	0.0051	0.1386	0.0037	0.0008	-0.00035	0.66384	0.0129	6.94	8.12	28.31	25.17	13.0	0.0	2016-09-19	0.7451160578386605	0.030681897707260132	0.999529199750103	-0.999529199750103	0.9230769230769231	11	2016-09-19	37.11681	-76.12521	116.71145833333331	1117.2916666666667	4066.6666666666665		7.9097581403457085	8.299007415771484	0.13127187864644108	0.16578249336870024	Broken	7.761818181818183	Scattered	6.881451612903225	0.82
