#                                                                           running time (s)                 
#                                                                    -------------------------------          
#  idx  seq name  length  cm from    cm to  trunc    bit sc  avg pp  band calc  alignment      total  mem (Mb)
# ----  --------  ------  -------  -------  -----  --------  ------  ---------  ---------  ---------  --------
  1737  OTU81        250      524      773  5'&3'    235.53   1.000       0.05       0.02       0.07      5.67
  1738  OTU811       250      524      773  5'&3'    226.09   0.999       0.05       0.02       0.08      5.76
  1739  OTU813       250      524      773  5'&3'    220.89   0.999       0.05       0.02       0.08      5.72
  1740  OTU814       250      524      773  5'&3'    225.29   1.000       0.05       0.03       0.08      5.81
  1741  OTU815       250      524      773  5'&3'    228.93   1.000       0.05       0.02       0.07      5.64
  1742  OTU816       250      524      773  5'&3'    239.83   1.000       0.05       0.02       0.07      5.67
  1743  OTU817       251      524      773  5'&3'    227.68   0.997       0.05       0.02       0.08      5.73
  1744  OTU818       250      524      773  5'&3'    235.48   1.000       0.05       0.02       0.07      5.64
  1745  OTU819       250      524      773  5'&3'    208.37   1.000       0.05       0.03       0.08      5.82
  1746  OTU82        250      524      773  5'&3'    220.04   1.000       0.05       0.02       0.08      5.71
  1747  OTU820       250      524      773  5'&3'    236.34   1.000       0.05       0.02       0.07      5.64
  1748  OTU822       250      524      773  5'&3'    224.27   1.000       0.05       0.02       0.07      5.72
  1749  OTU8225      250      524      773  5'&3'    228.35   1.000       0.05       0.02       0.08      5.74
  1750  OTU823       250      524      773  5'&3'    218.51   1.000       0.09       0.06       0.15      5.69
  1751  OTU824       250      524      773  5'&3'    217.78   1.000       0.05       0.03       0.08      5.80
  1752  OTU825       250      524      773  5'&3'    216.32   1.000       0.05       0.03       0.08      5.82
  1753  OTU826       250      524      773  5'&3'    231.45   1.000       0.05       0.02       0.07      5.64
  1754  OTU827       250      524      773  5'&3'    217.61   1.000       0.05       0.03       0.08      5.75
  1755  OTU828       250      524      773  5'&3'    242.79   1.000       0.05       0.03       0.08      5.75
  1756  OTU829       250      524      773  5'&3'    234.00   1.000       0.05       0.02       0.08      5.65
  1757  OTU83        250      524      773  5'&3'    219.02   1.000       0.05       0.03       0.08      5.87
  1758  OTU832       250      524      773  5'&3'    238.29   1.000       0.05       0.02       0.08      5.64
  1759  OTU833       250      524      773  5'&3'    230.92   1.000       0.05       0.02       0.08      5.71
  1760  OTU834       250      524      773  5'&3'    240.22   1.000       0.05       0.02       0.08      5.75
  1761  OTU835       250      524      773  5'&3'    229.87   1.000       0.06       0.02       0.09      5.64
  1762  OTU839       250      524      773  5'&3'    231.58   1.000       0.08       0.05       0.13      5.66
  1763  OTU84        250      524      773  5'&3'    222.92   1.000       0.05       0.03       0.08      5.78
  1764  OTU840       250      524      773  5'&3'    233.82   1.000       0.05       0.02       0.08      5.75
  1765  OTU841       250      524      773  5'&3'    220.69   1.000       0.05       0.03       0.08      5.80
  1766  OTU842       250      524      773  5'&3'    239.28   1.000       0.05       0.02       0.08      5.64
  1767  OTU844       250      524      773  5'&3'    240.53   1.000       0.05       0.02       0.08      5.66
  1768  OTU847       250      524      773  5'&3'    226.11   1.000       0.07       0.02       0.09      5.68
  1769  OTU848       250      524      773  5'&3'    232.72   1.000       0.05       0.02       0.08      5.65
  1770  OTU849       249      524      773  5'&3'    225.39   0.998       0.06       0.03       0.08      5.82
  1771  OTU8491      250      524      773  5'&3'    233.50   1.000       0.06       0.02       0.08      5.62
  1772  OTU85        250      524      773  5'&3'    222.88   1.000       0.06       0.03       0.08      5.80
  1773  OTU851       250      524      773  5'&3'    229.07   1.000       0.06       0.03       0.08      5.74
  1774  OTU8512      251      524      773  5'&3'    230.60   0.997       0.06       0.02       0.08      5.70
  1775  OTU852       250      524      773  5'&3'    235.43   1.000       0.06       0.02       0.08      5.64
  1776  OTU854       250      524      773  5'&3'    230.07   1.000       0.06       0.02       0.09      5.65
  1777  OTU8548      250      524      773  5'&3'    222.86   1.000       0.05       0.02       0.08      5.71
  1778  OTU8556      250      524      773  5'&3'    232.10   1.000       0.06       0.02       0.08      5.82
  1779  OTU857       250      524      773  5'&3'    221.69   1.000       0.05       0.03       0.08      5.78
  1780  OTU858       250      524      773  5'&3'    232.01   1.000       0.05       0.02       0.08      5.68
  1781  OTU86        250      524      773  5'&3'    223.84   1.000       0.06       0.02       0.08      5.69
  1782  OTU860       250      524      773  5'&3'    240.85   1.000       0.06       0.02       0.08      5.63
  1783  OTU863       250      524      773  5'&3'    229.71   0.999       0.05       0.02       0.08      5.74
  1784  OTU864       250      524      773  5'&3'    233.40   1.000       0.05       0.02       0.07      5.66
  1785  OTU865       250      524      773  5'&3'    238.65   1.000       0.05       0.02       0.07      5.64
  1786  OTU8666      251      524      773  5'&3'    211.61   0.996       0.05       0.03       0.08      5.84
  1787  OTU867       250      524      773  5'&3'    217.92   1.000       0.05       0.03       0.08      5.87
  1788  OTU868       250      524      773  5'&3'    217.60   1.000       0.05       0.02       0.08      5.73
  1789  OTU87        250      524      773  5'&3'    233.86   1.000       0.05       0.02       0.08      5.66
  1790  OTU870       250      524      773  5'&3'    235.24   1.000       0.05       0.02       0.07      5.62
  1791  OTU871       250      524      773  5'&3'    232.06   1.000       0.05       0.02       0.07      5.64
  1792  OTU873       250      524      773  5'&3'    159.49   0.999       0.05       0.03       0.09      6.17
  1793  OTU875       250      524      773  5'&3'    235.23   1.000       0.05       0.02       0.07      5.64
  1794  OTU876       250      524      773  5'&3'    227.77   1.000       0.11       0.05       0.16      5.75
  1795  OTU877       250      524      773  5'&3'    233.86   1.000       0.05       0.02       0.07      5.68
  1796  OTU879       250      524      773  5'&3'    215.18   1.000       0.05       0.03       0.08      5.78
  1797  OTU8793      250      524      773  5'&3'    240.33   1.000       0.05       0.02       0.07      5.66
  1798  OTU8794      250      524      773  5'&3'    237.88   1.000       0.05       0.02       0.08      5.68
  1799  OTU88        250      524      773  5'&3'    224.25   1.000       0.05       0.02       0.07      5.69
  1800  OTU881       250      524      773  5'&3'    221.18   1.000       0.05       0.02       0.07      5.69
  1801  OTU882       250      524      773  5'&3'    233.33   1.000       0.09       0.02       0.12      5.63
  1802  OTU8829      250      524      773  5'&3'    238.64   1.000       0.05       0.02       0.07      5.64
  1803  OTU883       250      524      773  5'&3'    228.14   1.000       0.05       0.02       0.08      5.73
  1804  OTU884       250      524      773  5'&3'    222.80   1.000       0.05       0.02       0.07      5.66
  1805  OTU885       250      524      773  5'&3'    229.13   1.000       0.05       0.02       0.07      5.66
  1806  OTU886       250      524      773  5'&3'    234.00   1.000       0.05       0.02       0.07      5.68
  1807  OTU887       250      524      773  5'&3'    227.11   1.000       0.05       0.02       0.07      5.63
  1808  OTU888       250      524      773  5'&3'    229.91   1.000       0.05       0.03       0.08      5.69
  1809  OTU889       250      524      773  5'&3'    234.15   1.000       0.05       0.02       0.07      5.69
  1810  OTU89        250      524      773  5'&3'    236.87   1.000       0.05       0.03       0.08      5.67
  1811  OTU890       250      524      773  5'&3'    216.08   1.000       0.05       0.06       0.11      5.75
  1812  OTU892       250      524      773  5'&3'    224.77   1.000       0.05       0.02       0.08      5.68
  1813  OTU893       250      524      773  5'&3'    239.06   1.000       0.06       0.02       0.08      5.62
  1814  OTU894       250      524      773  5'&3'    227.77   0.999       0.05       0.02       0.08      5.72
  1815  OTU895       250      524      773  5'&3'    219.58   1.000       0.05       0.05       0.10      5.79
  1816  OTU896       250      524      773  5'&3'    232.08   1.000       0.06       0.02       0.08      5.65
  1817  OTU897       250      524      773  5'&3'    227.71   0.999       0.07       0.02       0.09      5.73
  1818  OTU8975      250      524      773  5'&3'    236.67   1.000       0.09       0.03       0.13      5.74
  1819  OTU898       250      524      773  5'&3'    212.94   1.000       0.05       0.03       0.09      5.81
  1820  OTU899       250      524      773  5'&3'    221.33   0.999       0.06       0.02       0.08      5.75
  1821  OTU9         250      524      773  5'&3'    225.24   1.000       0.05       0.02       0.08      5.72
  1822  OTU90        250      524      773  5'&3'    223.25   1.000       0.05       0.02       0.07      5.70
  1823  OTU901       250      524      773  5'&3'    235.27   1.000       0.05       0.02       0.07      5.69
  1824  OTU902       249      524      773  5'&3'    219.39   0.995       0.05       0.02       0.08      5.72
  1825  OTU903       250      524      773  5'&3'    225.47   1.000       0.05       0.02       0.08      5.69
  1826  OTU904       250      524      773  5'&3'    241.54   1.000       0.05       0.02       0.07      5.64
  1827  OTU905       250      524      773  5'&3'    223.03   1.000       0.05       0.02       0.07      5.71
  1828  OTU906       250      524      773  5'&3'    229.35   1.000       0.05       0.02       0.07      5.72
  1829  OTU907       250      524      773  5'&3'    211.90   1.000       0.05       0.03       0.08      5.82
  1830  OTU9071      251      524      773  5'&3'    228.75   0.997       0.05       0.02       0.08      5.73
  1831  OTU908       251      524      773  5'&3'    227.57   0.998       0.05       0.02       0.08      5.81
  1832  OTU909       251      524      773  5'&3'    233.24   0.998       0.05       0.02       0.08      5.81
  1833  OTU91        250      524      773  5'&3'    234.18   1.000       0.05       0.02       0.08      5.64
  1834  OTU910       250      524      773  5'&3'    234.69   1.000       0.05       0.02       0.07      5.66
  1835  OTU911       250      524      773  5'&3'    226.63   1.000       0.05       0.02       0.07      5.66
  1836  OTU914       250      524      773  5'&3'    219.30   0.999       0.05       0.03       0.08      5.81
